"date","user_id","url_id","url"
2018-12-09 06:02:35,151,2,"https://www.unir.net/vive-unir/vida-academica/noticias/los-nuevos-graduados-se-suman-a-la-creciente-familia-colombiana-de-unir/549203660051/"
2018-12-09 13:26:37,89,1,"https://www.unir.net/vive-unir/vida-academica/noticias/fundacion-telefonica-y-unir-por-la-ciberseguridad-en-la-educacion/549203661758/"
2018-12-09 13:37:40,63,1,"https://www.unir.net/vive-unir/vida-academica/noticias/fundacion-telefonica-y-unir-por-la-ciberseguridad-en-la-educacion/549203661758/"
2018-12-09 15:37:25,95,1,"https://www.unir.net/vive-unir/vida-academica/noticias/fundacion-telefonica-y-unir-por-la-ciberseguridad-en-la-educacion/549203661758/"
2018-12-09 18:03:43,96,1,"https://www.unir.net/vive-unir/vida-academica/noticias/fundacion-telefonica-y-unir-por-la-ciberseguridad-en-la-educacion/549203661758/"
2018-12-09 21:20:18,1,1,"https://www.unir.net/vive-unir/vida-academica/noticias/fundacion-telefonica-y-unir-por-la-ciberseguridad-en-la-educacion/549203661758/"
2018-12-09 21:37:08,145,1,"https://www.unir.net/vive-unir/vida-academica/noticias/fundacion-telefonica-y-unir-por-la-ciberseguridad-en-la-educacion/549203661758/"
2018-12-09 22:19:08,71,2,"https://www.unir.net/vive-unir/vida-academica/noticias/los-nuevos-graduados-se-suman-a-la-creciente-familia-colombiana-de-unir/549203660051/"
2018-12-10 00:46:53,144,1,"https://www.unir.net/vive-unir/vida-academica/noticias/fundacion-telefonica-y-unir-por-la-ciberseguridad-en-la-educacion/549203661758/"
2018-12-10 04:08:04,133,1,"https://www.unir.net/vive-unir/vida-academica/noticias/fundacion-telefonica-y-unir-por-la-ciberseguridad-en-la-educacion/549203661758/"
2018-12-10 05:35:58,6,1,"https://www.unir.net/vive-unir/vida-academica/noticias/fundacion-telefonica-y-unir-por-la-ciberseguridad-en-la-educacion/549203661758/"
2018-12-10 09:15:24,36,1,"https://www.unir.net/vive-unir/vida-academica/noticias/fundacion-telefonica-y-unir-por-la-ciberseguridad-en-la-educacion/549203661758/"
2018-12-10 11:44:59,4,1,"https://www.unir.net/vive-unir/vida-academica/noticias/fundacion-telefonica-y-unir-por-la-ciberseguridad-en-la-educacion/549203661758/"
2018-12-10 17:28:16,69,2,"https://www.unir.net/vive-unir/vida-academica/noticias/los-nuevos-graduados-se-suman-a-la-creciente-familia-colombiana-de-unir/549203660051/"
2018-12-10 19:26:50,11,2,"https://www.unir.net/vive-unir/vida-academica/noticias/los-nuevos-graduados-se-suman-a-la-creciente-familia-colombiana-de-unir/549203660051/"
2018-12-10 20:38:02,140,2,"https://www.unir.net/vive-unir/vida-academica/noticias/los-nuevos-graduados-se-suman-a-la-creciente-familia-colombiana-de-unir/549203660051/"
2018-12-11 01:07:08,125,2,"https://www.unir.net/vive-unir/vida-academica/noticias/los-nuevos-graduados-se-suman-a-la-creciente-familia-colombiana-de-unir/549203660051/"
2018-12-11 01:07:10,125,2,"https://www.unir.net/vive-unir/vida-academica/noticias/los-nuevos-graduados-se-suman-a-la-creciente-familia-colombiana-de-unir/549203660051/"
2018-12-11 07:51:43,135,5,"https://www.unir.net/vive-unir/vida-academica/noticias/se-un-experto-en-lean-management-y-da-valor-a-tu-empresa-con-unir/549203655774/"
2018-12-11 08:26:25,80,2,"https://www.unir.net/vive-unir/vida-academica/noticias/los-nuevos-graduados-se-suman-a-la-creciente-familia-colombiana-de-unir/549203660051/"
2018-12-11 11:20:12,124,1,"https://www.unir.net/vive-unir/vida-academica/noticias/fundacion-telefonica-y-unir-por-la-ciberseguridad-en-la-educacion/549203661758/"
2018-12-11 13:20:54,46,1,"https://www.unir.net/vive-unir/vida-academica/noticias/fundacion-telefonica-y-unir-por-la-ciberseguridad-en-la-educacion/549203661758/"
2018-12-11 17:42:20,97,1,"https://www.unir.net/vive-unir/vida-academica/noticias/fundacion-telefonica-y-unir-por-la-ciberseguridad-en-la-educacion/549203661758/"
2018-12-11 21:10:59,51,1,"https://www.unir.net/vive-unir/vida-academica/noticias/fundacion-telefonica-y-unir-por-la-ciberseguridad-en-la-educacion/549203661758/"
2018-12-12 00:44:41,93,2,"https://www.unir.net/vive-unir/vida-academica/noticias/los-nuevos-graduados-se-suman-a-la-creciente-familia-colombiana-de-unir/549203660051/"
2018-12-12 03:14:00,78,2,"https://www.unir.net/vive-unir/vida-academica/noticias/los-nuevos-graduados-se-suman-a-la-creciente-familia-colombiana-de-unir/549203660051/"
2018-12-12 04:32:31,17,2,"https://www.unir.net/vive-unir/vida-academica/noticias/los-nuevos-graduados-se-suman-a-la-creciente-familia-colombiana-de-unir/549203660051/"
2018-12-12 19:32:26,10,2,"https://www.unir.net/vive-unir/vida-academica/noticias/los-nuevos-graduados-se-suman-a-la-creciente-familia-colombiana-de-unir/549203660051/"
2018-12-13 18:25:27,74,2,"https://www.unir.net/vive-unir/vida-academica/noticias/los-nuevos-graduados-se-suman-a-la-creciente-familia-colombiana-de-unir/549203660051/"
2018-12-14 02:18:26,116,1,"https://www.unir.net/vive-unir/vida-academica/noticias/fundacion-telefonica-y-unir-por-la-ciberseguridad-en-la-educacion/549203661758/"
2018-12-14 13:15:28,107,4,"https://www.unir.net/vive-unir/vida-academica/noticias/nace-la-escuela-sagardoy-de-derecho-del-trabajo/549203656119/"
2018-12-14 16:11:33,131,2,"https://www.unir.net/vive-unir/vida-academica/noticias/los-nuevos-graduados-se-suman-a-la-creciente-familia-colombiana-de-unir/549203660051/"
2018-12-14 18:31:40,34,1,"https://www.unir.net/vive-unir/vida-academica/noticias/fundacion-telefonica-y-unir-por-la-ciberseguridad-en-la-educacion/549203661758/"
2018-12-15 02:13:10,85,2,"https://www.unir.net/vive-unir/vida-academica/noticias/los-nuevos-graduados-se-suman-a-la-creciente-familia-colombiana-de-unir/549203660051/"
2018-12-15 02:13:14,85,1,"https://www.unir.net/vive-unir/vida-academica/noticias/fundacion-telefonica-y-unir-por-la-ciberseguridad-en-la-educacion/549203661758/"
2018-12-15 11:25:57,44,2,"https://www.unir.net/vive-unir/vida-academica/noticias/los-nuevos-graduados-se-suman-a-la-creciente-familia-colombiana-de-unir/549203660051/"
2018-12-16 00:18:19,102,1,"https://www.unir.net/vive-unir/vida-academica/noticias/fundacion-telefonica-y-unir-por-la-ciberseguridad-en-la-educacion/549203661758/"
2018-12-16 17:54:49,2,4,"https://www.unir.net/vive-unir/vida-academica/noticias/nace-la-escuela-sagardoy-de-derecho-del-trabajo/549203656119/"
2018-12-17 04:31:53,114,5,"https://www.unir.net/vive-unir/vida-academica/noticias/se-un-experto-en-lean-management-y-da-valor-a-tu-empresa-con-unir/549203655774/"
2018-12-17 04:33:44,114,5,"https://www.unir.net/vive-unir/vida-academica/noticias/se-un-experto-en-lean-management-y-da-valor-a-tu-empresa-con-unir/549203655774/"
2018-12-17 04:35:40,114,5,"https://www.unir.net/vive-unir/vida-academica/noticias/se-un-experto-en-lean-management-y-da-valor-a-tu-empresa-con-unir/549203655774/"
